121.158058166504 24.8241691589355
121.162498474121 24.9361095428467
121.222503662109 24.8522205352783
121.099166870117 24.961669921875
121.091110229492 24.9599990844727
121.091110229492 24.9575004577637
121.105003356934 24.9541702270508
121.115562438965 24.958610534668
121.130279541016 24.9583301544189
121.138328552246 24.9469394683838
121.128608703613 24.940559387207
121.148612976074 24.9433307647705
121.168609619141 24.9561100006104
121.232780456543 24.9286098480225
121.073333740234 24.7855606079102
121.160003662109 24.7549991607666
121.207496643066 24.937780380249
121.160827636719 24.9249992370605
121.15055847168 24.9333305358887
121.173889160156 24.9402809143066
121.129173278809 24.937219619751
121.111106872559 24.9419403076172
121.093887329102 24.9483299255371
121.056106567383 24.9394397735596
121.042778015137 24.9325008392334
121.045280456543 24.916109085083
121.063331604004 24.9213905334473
121.049438476562 24.9083309173584
121.022499084473 24.9091701507568
121.017776489258 24.9088897705078
121.01611328125 24.9072208404541
121.012496948242 24.9047203063965
121.058891296387 24.9019393920898
121.072219848633 24.913890838623
121.187217712402 24.7927799224854
121.188056945801 24.7702808380127
121.107780456543 24.9080600738525
121.106109619141 24.9150009155273
121.116111755371 24.9147205352783
121.111671447754 24.9300003051758
121.120559692383 24.938060760498
121.129440307617 24.9272193908691
121.147216796875 24.9238891601562
121.193328857422 24.9144401550293
121.209716796875 24.9188899993896
121.230278015137 24.9180603027344
121.23999786377 24.9119396209717
121.262496948242 24.9041690826416
121.23388671875 24.9008293151855
121.239166259766 24.8958301544189
121.249443054199 24.896390914917
121.245002746582 24.8863906860352
121.192222595215 24.9022197723389
121.164436340332 24.8836097717285
121.144439697266 24.8952808380127
121.152221679688 24.8924999237061
121.066108703613 24.898889541626
121.129722595215 24.896390914917
121.121109008789 24.9111099243164
121.043060302734 24.8799991607666
121.041389465332 24.8722190856934
121.13500213623 24.8469390869141
121.016937255859 24.8444404602051
121.066108703613 24.871940612793
121.13500213623 24.8741703033447
121.205276489258 24.8708305358887
121.233062744141 24.875280380249
121.261940002441 24.8808307647705
121.220283508301 24.8649997711182
121.207221984863 24.8569393157959
121.213607788086 24.8552799224854
121.17749786377 24.8516693115234
121.177223205566 24.8494396209717
121.243606567383 24.8502807617188
121.214721679688 24.8394393920898
121.209442138672 24.8377799987793
121.192497253418 24.8250007629395
121.211387634277 24.8205604553223
121.236671447754 24.8299999237061
121.24333190918 24.8219394683838
121.231391906738 24.8069400787354
121.246109008789 24.7830600738525
121.25611114502 24.7816696166992
121.240829467773 24.7772197723389
121.252502441406 24.7700004577637
121.242782592773 24.766939163208
121.244171142578 24.7622203826904
121.238609313965 24.7544403076172
121.228607177734 24.7627792358398
121.235557556152 24.7686100006104
121.229721069336 24.7794399261475
121.211936950684 24.7755603790283
121.088333129883 24.8372192382812
121.211669921875 24.7722206115723
121.208061218262 24.7588901519775
121.218330383301 24.7547206878662
121.174438476562 24.7808303833008
121.22110748291 24.815559387207
121.220558166504 24.8125
121.17138671875 24.7927799224854
121.166389465332 24.7944393157959
121.168060302734 24.788890838623
121.157783508301 24.8099994659424
121.121940612793 24.8516693115234
